File,Word,Sum_Dist,Syllables,Length,Correlation,M05,M14,F03,M07,M08,M01,M10,M11,F04,M04,F05,M12,M16,F02,M09
B2_LF,Foxtrot,1538.4124934489998,2,7,-0.5936948965,644.9553804576,994.5542464623,11188.0430857665,3295.9254788084004,633.111673084,2489.3522766783,641.9034080626,4206.2372343182,1746.4399618404,13230.6327733532,3016.6853549211,2338.2150303904,814.2704349044001,2004.033686711,2494.5534743943
B2_LG,Golf,1538.4124934489998,1,4,-0.724491867,1277.626363091,1134.1908939895,19576.3302503001,7665.0205299641,1099.2135519971,6488.3046521571,1133.7936881241,3460.9962871166,1140.6151543525,10324.761092762099,2297.3388530868,22247.991742829,1382.326648966,2557.5022821306,5759.6931884859
B2_LH,Hotel,1936.7550507472,2,5,-0.4578174832,8266.2829648165,987.3751067119999,3555.6678068664,4166.9886713477,1054.4539447555999,2197.1131434831,1782.8556706279,2503.2720730642,2094.2944780601,21555.4332464645,4912.4305780361,11284.9209289198,1092.6974131383,2089.0120842348,7394.1758537489
B2_LI,India,3535.2711077204,1,5,-0.5484148484,2509.1043900684,2314.9516301583,8299.3560264374,2011.9840954741,1902.650925195,5034.8918942735,1915.0685279109,4636.671823684001,3894.3754210294,7175.705505833001,3172.6865202659,2803.3524755825,1995.2664432844,3063.2210051669,2012.4175911489
B2_LJ,Juliet,2966.3476349013,2,6,0.4148285574,2437.3421662466,2242.2542794096,5257.928332636,5621.5863378369995,2650.9451840455,4735.1062082682,2637.0126314267,2240.0323192774,5071.741652342,3222.9464816822997,2750.8641307894,9118.1025358094,1904.7342664758999,3300.638974873,1881.7717865879001
B2_LK,Kilo,3418.3557440052,2,4,-0.8035643734000001,3501.1179935993,2186.4289397651,16763.943994513502,9937.1132992947,2193.4217800814004,5272.9382344796995,2196.9953499213,2309.3461446601,3121.2646562443,11691.122767955501,1941.5526720714001,6878.9922096816,5236.4618649489,2983.5012545708,1957.2585395859
B2_LL,Lima,3503.7034130225,2,4,-0.604816837,2386.1703576895,1719.0966063636,2535.8909943229,7562.303464581801,1629.8575374709,8204.579326389001,1631.1992605242,2194.0001810134,4270.241525299,5743.158878695501,3762.8027296402,4029.4185226191,1691.7512510641,2327.5373536051,1675.9678237639998
B2_LM,Mike,2317.9521011663,1,4,-0.4961079991,505.6218497603,506.87459057160004,5200.0088709561,1407.0373505889002,586.2789819173,1482.3995135473,520.7463557565001,631.4668109434,2244.4422534446,1986.7559361416,3015.8902822782,4446.4180604667,6446.0293271110995,1501.5674910269,839.3941077280999
B2_LN,November,2369.9247634465,3,8,-0.6846541467,1871.7184866543,1875.0523852918,19043.194532971498,2786.2707533376,1753.7118585373998,6747.4212605999,1712.1554424129001,10728.2727413914,3425.8408141611,9751.21877873,2349.8913457827,11414.645591665401,1726.9514216946,3779.6550369384004,2457.1169785483
B2_LO,Oscar,1612.7009352979999,1,5,-0.6947694154999999,1310.7653689713,884.9558935855999,10411.8280256082,5758.6635580074,1117.2972724161,2997.1895135849,785.9126687219,2579.4955364914003,1476.9693674144,2059.9943465628,2647.2838670181,11031.803444982601,1391.1001736122,3788.0989770715,887.2812359985
B2_LP,Papa,1735.1712289603,2,4,-0.5499015184,1238.7381187326,1176.950009707,9263.1800249755,11302.316057714599,1171.2664383044,1750.6981499733,1209.2313630331,1607.9182335392002,4431.3484588855,2896.6178490148,3148.7620148909004,5783.2860233886995,3942.6008873064,1963.9035015573002,1177.5458069575
B2_LQ,Quebec,1952.6246298836,2,6,-0.7661787028,2186.120265023,3136.4964883996004,11399.600255343701,4611.7222161539,805.8595666584,7216.7715519551,2228.3990029513,4363.4141963112,1645.0669298679002,11980.6620817283,2201.7229839959,17513.078035888102,4391.7604229128,3336.0688009040005,4543.3417391652
B2_LR,Romeo,4091.7404192027,2,5,-0.7055151933,2268.8891806848,2319.5291205260996,7227.5020883137,7240.0155856042,2312.6652468070997,4517.998785597,2338.5743094624,3700.4448649345,3333.8342329276,14651.7361080948,4961.0159778682,9588.3947555885,2262.9191660859,2739.8430859232,3043.2449904357
B2_LS,Sierra,3522.1991599923,2,6,-0.6693654346,1507.8124649064998,1469.7838973123999,3196.5023672687,6392.359251681801,1439.3788759824,2543.687420109,1634.5909159595,3796.6061230175,2980.1220346646,9701.3309146803,3205.357406966,10393.552161747,1547.7787454322,3424.4619337642,1527.4567488206
B2_LT,Tango,3298.4458846358,2,5,-0.6398947735,1933.6624128985998,1623.7832943198,4029.9282514921,1872.0473420226,1616.2473467534,4985.9432702761,1657.6760620345,2361.337167701,1869.0437310738,2484.3675305848,1638.0996442513,11977.2142853142,1833.2087804767002,2292.2584358967,1870.1100313925
B2_LU,Uniform,1589.4857219331,2,7,-0.530270179,2094.3513364741,1832.2848269318,9354.811950203299,4259.1561925999,1944.0600488969,3279.9507180102,1892.0732954969,2375.5915028636,5731.8283786275,3881.6103492221,6038.192123909499,10563.0352716087,2031.9489416975,2446.3677832022,2288.5996665341
B2_LV,Victor,2735.0211701682,2,6,-0.7201611734000001,1110.196709677,1182.092761293,17717.528192906102,3140.6677471535,1132.4869092744,5449.7629654592,1212.8800505575,1752.8492927799,1403.3554934346,7510.402255869,1981.027707076,7047.775396999999,3407.5037069612,2139.0233284518,1759.6207851955999
B2_LW,Whiskey,2378.6186102087,2,7,-0.735105256,2002.9533391305,1532.0711252745998,18253.3915037012,4751.6785482908,1679.5995827017998,3058.1490820137,1653.6456868267999,1975.0386021229,1630.8620169571,14259.499250122,1476.0610197899,7472.4134563057,3464.6389728635,2858.3263610982,1548.5367965368
B2_LX,X-ray,2271.9312321003,1,5,-0.6978156172,1327.4604003675,946.4622052449,9516.3694906763,7951.5240044951,981.7119900936,3313.8417058515997,948.1240141279,1516.6579613637,1049.2126704564998,1746.9334324457998,1897.4577036769,6742.4042912078,6368.1079061229,3832.5616026195003,1151.6993787839
B2_LY,Yankee,2482.9539649579997,2,6,-0.599434102,1244.8421589178,1158.3169627017999,3976.4567831063,1911.3386221755,1040.020757728,2727.5639573966,1122.6941741906,1830.1312674227,1628.8308610693,1765.1365640935,2031.9052274161,2310.6050623843,1115.0152674932,1540.5557089515,1423.9142160246
B2_LZ,Zulu,1066.2518464228,2,4,-0.6768255219,3039.9141886242,3255.5676941648,9351.3729761015,4606.275459726599,3737.0451739529,11729.935400991,4055.2010297355,2952.5973177742,4826.5274496998,27017.564429977203,2989.4671057465002,12550.173607203702,3187.3333231657,3686.8323327188,2828.1467661219
B2_UW1,mouth,1904.3660424139002,1,5,-0.45422987090000005,1867.3663389592002,1013.121427767,2195.6462994975,1612.7606007851,1185.7259979573,8721.748099388,1494.9259908919,1452.8389532820001,1922.6694747495,2904.0146647918,1808.1455056123002,1620.9879500321,1610.6719875064002,1473.5040696605,1435.2239706557
B2_UW10,sugar,1473.1263448633,2,5,-0.6843061903000001,1122.6300298958,1119.8209614605,14378.9191200545,12294.154077718998,1174.5149161586999,6698.9492466929005,1089.3767303506,2259.7626396256,4098.864115937899,1457.193596351,1402.5512218613,12878.847621750401,3486.2908039221,2568.7597946228,1102.2247372813001
B2_UW100,thumb,1352.0832074987,1,5,-0.2858042317,949.5805903925,837.2353963988,4599.5903712665995,8017.5897478288,924.2105246756,2289.4071771359,857.3544632423,1081.7498494058,2006.418449913,1336.1254456908,3417.0933697281,9829.3706423992,852.6172304894001,1198.9356325992,8657.885191243
B2_UW11,supreme,2391.7408128046,3,7,-0.5593494116,817.8743585474001,766.9232226684,6290.1495756051,9817.0270098405,859.0855211651,2020.5457102097,690.4406986328,2094.8335153108,4526.413111706,4639.764509860201,3229.6666689798,16556.1616249318,885.9365507100999,2048.7282551077,3426.0106226554
B2_UW12,toothache,2359.1577271135,3,9,-0.5171110836,1356.2319565235,1209.7417061317,4947.8826143771,2771.9291606859997,1521.4045707228,2768.7886501393,1171.1104358587,3666.561128933,2352.7289972362,1455.1385817735998,1582.17003548,11932.768813082801,6646.3571015109,2012.5225796764003,1657.404777105
B2_UW13,unusual,1988.4290254311,3,7,-0.5740159322999999,2628.4113808233,3129.4215737031,14503.3047521608,5868.6135134061,2237.5530463608998,5381.0353905538,3309.0667059527,2492.873750468,2488.1958706473997,2539.316913857,2728.8684009272,14565.915885021599,3362.1196620043,3775.2125085420003,2293.182872211
B2_UW14,voyage,3109.1155965433,2,6,-0.581174955,1540.4317947994,4220.560722182,29458.4377075655,5922.175844935699,1608.6091874727,4309.1497927613,6364.9622462354,2275.5921671058,6343.3774342261995,9744.6605274664,2870.2913820759004,11368.6670693618,5574.7715961661,3547.1534705356,1879.7123831934
B2_UW15,abbreviated,3707.9030510065004,4,11,-0.6614332215,2321.4992660844,2079.6218455753,6377.3681444329,11256.167625308799,3794.0696168673,6248.6758997604,2148.4700476061,2688.5842954121,6810.1448029114,6200.7272447792,2728.8508411325,8800.1036465733,1907.7131203146,2943.3810650949,2811.8215901744
B2_UW16,ablutions,3572.535832578,3,9,-0.5061381911,2429.6918112419,2100.8955159006,9240.1050043103,8691.370661798,1980.4949140945,4573.6137918621,2250.1943826735996,4524.381563618,3085.4798018256,2096.5844282686,2571.6645711488,10361.950938604,2260.8361958484,3149.4230979797,1822.1066153784
B2_UW17,absolve,2683.2789712564,3,7,-0.48567116549999995,5244.9958465908,2492.4619076826,5427.5875861166,9433.5353809711,1655.011797063,3976.7269581384003,1465.7654887995002,2826.2632649172997,3604.6662124214004,4057.3407046251,3751.5034646178,3527.4189845134,2178.6605338388,2914.4696006183003,2122.0490132157
B2_UW18,absorb,1557.1441740428,2,6,-0.6288695933,2528.431079656,2371.5908416742,14440.775904223301,10780.5579157612,2855.8944273257002,5464.9196979611,3440.8790994101,2418.9056122197,2629.7093831675,3701.2728043959005,2225.5757589399,12680.3311687334,3568.922050424,2888.9458102988,4290.5993013452
B2_UW19,adhesion,3639.6064624696996,3,8,-0.5559034959,2394.8778681988,1325.3476899783,23715.2179892593,7027.2252741147995,1671.1074334449,5477.824610285999,1391.1504084823,4976.2968753471005,2866.9638496141997,3055.9171294408,2926.0076347240997,4989.1183718945,1485.0916273926,4611.3586269951,3222.7786590596997
B2_UW2,needlepoint,4769.8930239825,3,11,-0.41690503770000004,1943.8018391893,1970.3829283779,14726.1893681331,2730.6322147394,1773.7052232028,6381.6400883949,1961.3671981576001,2785.1998477655998,4017.2742370245,1762.5658085249,3787.3384756464,2769.1790135815995,1970.4478673098001,3449.1813958649,1867.2736743557998
B2_UW20,adjacent,3183.5378376398,3,8,-0.7635400522,1284.6620013263,870.0115296392,9132.766657444,9841.3016373594,955.7252141217999,8277.7676368271,875.0338520411,3409.4327182790003,3332.9318836523,4421.3363492152,1140.5833305141,10362.791344977,878.8828414655001,2332.1008240767,2936.9862993139
B2_UW21,advantageous,3145.9766038740004,4,12,-0.607087445,1682.9424316782001,1212.5220802383,12201.5017797873,12936.0823636842,1235.005779943,4096.8586092074,1141.7716471672,6314.7340742826,3565.2738940563,4318.914431073,4984.6722035747,13013.772328827801,1089.7410614939,1938.9914928106,2094.0256903871
B2_UW22,agricultural,3541.8379333808,5,12,-0.5364609731000001,3210.8941654863,2385.4290639041,7952.7331869389,9728.955462169699,2707.2845015242,7583.5524877033995,2708.4464276114,2924.1853741068,2627.3383633262,2551.5630215329998,2474.5227877757998,4215.1687558588,2986.2044396441997,2928.3446240311,2582.9577038335997
B2_UW23,allure,1524.709972515,3,6,-0.5774117129999999,3856.1570421197,3229.0369730059997,38205.088648969,9180.3802430587,7563.6403553092005,11755.082305580401,3278.8289951595,4383.6071058502,3216.570404312,7227.1597629993,3567.9548841696997,14733.4894046283,3026.4848471115,4270.4926796881,4633.252048522299
B2_UW24,aloft,1557.1441740428,2,5,-0.6779475373999999,2110.2149380429,2770.2360299343,18307.0771431579,9508.885414721999,2833.3682554713,5163.3911863734,1743.7165372713,2585.5099437057,2512.3058890604,5684.4984548933,2766.6291839534,7790.4380832504,3161.1146087066,2807.3183249196004,1953.5153745803
B2_UW25,aloof,1670.2561164648998,2,5,0.48021361409999996,2683.8016863995003,2586.9648041364003,3883.4709288040003,7682.776838138399,2427.0726467251,7365.865770461601,2164.0145973219,5096.2464445798,2145.3269082656,3146.8987826529997,3138.0451220886,12239.366156728402,2120.2140840844,3105.7744143723,2116.1321402761
B2_UW26,although,1582.8533674115,2,8,-0.5810951139,2365.8201995407003,1711.6865368898002,12112.9743743903,5306.6823406313,3136.1133162846004,6179.528769923,2088.7916170546,3294.7149657434998,2965.5477573277003,2349.4617442194,3539.2794448595,12811.6652324399,1641.9050732909,4417.1201772384,3472.4536209339003
B2_UW27,anxieties,5476.1927349019,3,9,-0.7788801245,1470.1810765604,1186.2891187966,8898.095840678001,8295.9908166518,1306.939781697,7064.597905100601,1140.0892805975,3018.6745851401,3875.6195408165995,3437.7944653543,1748.195892149,12239.0401742435,1501.7596486894001,3863.7473828311,2128.2595551145
B2_UW28,anybody,4778.097257758,4,7,-0.593338991,1859.281783275,1389.7780789554001,12381.6447346231,6077.3252142851,1428.74436648,2309.6065426783,1733.6638784586999,2376.185590899,3483.3704937160996,1934.6587402987,2400.2313198729003,15248.4897270638,1485.1459293273,2863.0973453168,1748.9704422276002
B2_UW29,anything,2765.0737972985,3,8,-0.5568382489,1662.9301933817999,1094.6884640842,12291.959242076598,4769.719751677299,1065.7593594748,1986.0187559291,1057.2702548277,9969.394184650899,4704.9380611123,3014.4784545408,2838.0005521015996,14916.6241383296,1182.2747189867,3285.75954329,1143.44311272
B2_UW3,Nuremberg,1621.6035961412,3,9,-0.49561945490000003,2280.6730720638,2123.5730806051,11395.1721530246,5770.984484564,2028.9849922914002,8200.657283376,2084.8879991868,2213.0000580449,4828.8653653819,2148.5276731447,5630.4286283653,4662.0354121227,2116.1989248535,5160.6132343347,3034.5032398284998
B2_UW30,apothecary,2920.7489230028004,5,10,-0.6438962252,2545.6264420429,2020.70375063,4517.863031193599,11648.067749748001,2149.7325022932,2725.270190062,2030.8912781954,3336.2754323004997,4220.5268275452,15149.5486402736,6777.4866213388,14168.9463391503,2742.6060770764,2615.019039725,2211.9745288415
B2_UW31,appreciable,3665.3882025221,4,11,-0.7414583995,5393.1357263044,2539.6462850195003,5901.119134844201,6574.754662545501,2710.0240922973003,3793.7824378575,2436.8615508614002,4339.9978223422995,4967.1786816052,9279.329216587601,2237.2742492105,14478.600517344099,2240.4872613422,5739.9063436297,3107.1313376815
B2_UW32,apprehend,2499.7355811932002,3,9,-0.8500668194,2167.0230941662,1589.6798705282001,4836.9048726061,6264.4699275708,1617.0906191191,4033.3553004252003,1490.5832097993,3392.7785616516,1979.5048457098999,5789.5237269089,1833.5516359919,7042.3596798262,1629.6543644643,2683.683272663,1806.4853321573
B2_UW33,approach,1882.1140863804999,2,8,-0.6252871846,1430.3056763129,7333.5283525272,11388.5283930666,19080.4364768448,1108.3443759478998,3421.8959553101,1061.603967447,1909.1536321938001,1738.0454570537,10614.4307540491,1874.2895678035,12212.7144056495,4684.0784227656,1921.59250553,1184.9255363287
B2_UW34,astounded,2827.7620850109997,3,9,-0.5137095325,2374.8177136588,1519.6116964285,1381.1864271071,13544.6307121095,1301.977886549,2575.9968988504,1407.1531540642002,2765.2984506416997,3619.3751396312,8982.750597678101,2562.0429343627998,11015.2950485403,4973.0345023053005,2222.2563962368,3071.1673606771
B2_UW35,atrocious,2054.7408513968,3,9,-0.7772852631,1842.0385075008999,1119.3692259698,8273.5962013069,6904.954297984499,1447.7464762922,2852.1777002183003,1267.4985175361,3532.0294825284996,2615.2607199579,10079.7560043713,2885.051696915,9798.9121669741,1532.9194528951,1981.2823368212,2093.5418336294
B2_UW36,authoritative,2736.9381123115,6,13,-0.6048390811,3031.0600458722997,2039.8894565924,10600.3552772026,15649.925674330902,3030.604922815,4997.023302923,1867.2065864248998,3438.9462423708,3193.1004612343,3928.4475466334,2500.4332188388003,11968.128836978998,2120.1606470101997,2948.1648597942,4513.205012303
B2_UW37,aversion,1817.8814470832,3,8,-0.5247568616,1879.0462721913,5679.8673722952,22743.259702624,5026.4509577604995,3402.9300251951,4941.818835991699,1802.7625834113,4297.4039490087,2897.2798988852,8812.5052741357,10675.9073645032,14785.8596367032,1766.4062911161,3723.9180618631,3154.6585320781
B2_UW38,bachelor,3024.3519353856,3,8,-0.7917818372,1333.8160485311998,1344.9718316068,8966.784292974,10089.42567113,2016.5862690729998,4294.9805384595,1384.5158991685,3507.6564775240004,3759.1414562942,12292.319333024,1396.3676830402999,14993.776115808601,1602.3519574963,2189.0436558231,1524.2853878683
B2_UW39,bathe,2216.2059027329997,1,5,-0.5207242583,2363.4558594124,1571.6019867717998,6704.940068641899,7404.274249110799,2001.8493936088,4781.7230395843,1514.4404935082998,1981.3525006457,2316.8052532791,13308.618574443899,2908.5241736334,3302.7094784240003,1732.8096671299,1962.0977798307001,7707.511320620501
B2_UW4,pennyworth,3416.9860455331,3,10,-0.5505160096,2035.0582302457,1923.8458036925,6942.2981774830005,6951.5821134403,1968.9989921698002,9843.5739801388,1728.4854484779999,3254.4836908499,1958.0438904572,1908.10997868,2312.5712974714997,5214.1866219294,2049.7879678960003,2925.5729180528997,1869.5535314520998
B2_UW40,baths,2038.6387615269,1,5,-0.6967710359999999,750.9904264948,760.5603181507,6629.6886377905,6202.794126894,1291.5987650737,3400.0676393573,665.0653843609999,1281.0270154487,1164.2419989963,1910.9469127951002,772.464792937,6131.1042830187,744.4068743075,1272.5968319188,1489.7756835226
B2_UW41,battlefield,3948.1053131051003,3,11,-0.7163122358,1694.8435744493,1716.4789289691,17022.875559483502,8468.0016210571,1621.8937557482,9201.7172761395,1492.1980630289002,2211.7733413131,2680.6834267781,3954.0300765991997,1746.342313331,8638.5118042227,11619.5594811776,2271.009926204,1911.6101831454998
B2_UW42,battlements,2791.4528155934004,3,11,-0.49706335020000003,1392.3927734879,1349.5343627816,8037.4227121089,19032.870025193402,1793.5328095591,7077.7124574976,1421.5458656031,2656.0629046511,3640.9894896059004,1942.5363725993,5439.9732112973,10881.9980899334,1426.7739121646,4104.7715203349,1684.837392756
B2_UW43,battleship,3648.1744740098998,3,10,-0.6964058423999999,947.0670976260001,827.1623769258,7466.0166663688,7211.414204455699,881.9978264317999,1993.3109548905,787.1696995300999,1407.3987554742002,6047.7178474936,6516.5830048156,927.1722985089,15743.6338469031,5299.709545225,1900.9260197769,1639.6337876722
B2_UW44,beef,2347.0509155107998,1,4,-0.3312721675,2630.0821017293,476.5382723673,13280.302928276398,2847.9731589732,478.2689173887,4143.0882178091,419.73781036919996,954.1602660286001,2836.815857143,3793.0242145628004,8738.6636104847,9150.810448914699,2312.9955016478,1300.0643899505,9076.000464552
B2_UW45,beleaguering,3987.4964875305,4,12,-0.7505821988,6138.558154711601,2288.1732239445,20676.0400091685,6949.8169994863,2176.3394663445997,7197.2958134165,2614.8313407468,4354.9134292318,2360.6695673833,8489.6554500551,5067.4528580115,14493.3312887159,2234.1620772707,5591.917251614201,2389.336938661
B2_UW46,Bengal,2490.7268630229,2,6,-0.6582697625,2305.4170434884,1748.8493922792002,12426.543867774599,1780.5031226606,2328.0391599185,6436.3253642193,1671.3691792357001,3173.4447214578004,2619.2034368254,1832.6174757477,2344.9339296192,8839.1395067096,2160.1452423762,5770.3869561275,2764.50278026
B2_UW47,bequeath,2378.6186102087,2,8,-0.7847239342,1655.1468876053,1204.9015761942,9794.578363639,4820.1963888792,3951.2759903457,5135.7917826704,1159.865310605,1721.7256317367,3323.2449755168,5127.5467657525,1849.2951566557,10771.1117389686,1913.099194347,3208.4495304107,1318.7091455795
B2_UW48,betook,2576.2247981095998,2,6,-0.7479111598,1220.4123445688,824.4796347313,3743.1883922247,2108.2297729413,1014.159488217,2663.8243089381,721.8813383441001,2055.9091415529997,2298.3617366332996,4164.7896874911,2612.8925969724,6420.691483558101,1284.6185533067999,2835.9707701739003,1222.2769121622
B2_UW49,betroth,3139.4657200608003,2,7,-0.5578533748,1289.9052514042,1154.376443719,8513.6005168558,9396.7550161742,1296.6614201357002,13062.144435170401,1043.8122783704,1700.7572092885,3669.5096687344,4964.3399048478,9658.0638079999,10634.8882064968,1379.4772439465,2024.2002852884,3252.4096538512
B2_UW5,re-united,4966.8571115011,4,9,-0.3451813498,2588.4620364575,2096.77698406,6552.4068104228,5560.21310562,2600.2365707705,2925.5510553049,2455.6643534259,2307.0050134479998,2898.4421925499,4603.5456657971,5524.532741235699,14848.4023936201,2508.0376556149,5583.7125456776,2343.1428064811
B2_UW50,blithe,2317.9521011663,2,6,-0.3181451953,2100.6275150794,2241.3359166714004,13246.5512124275,3242.4487206112,3915.5517889294,3175.2755526734004,1983.5324016295,3040.0328903445,1900.5488720178,1893.0879254724,1986.1699150832999,2296.7823259528,1848.9622986658999,2287.7604376337,3161.0967465794
B2_UW51,bloodshed,1952.6246298836,2,9,-0.633699236,1898.6754530142998,1771.4491560375,6724.2709372162,6160.620220845,1727.9634483545,3087.8453220696,1703.7127888547,2093.9553774352,3570.4679638509997,2886.9065676496,2111.8925827528,7939.6173910146,1847.9505523033,2590.0897615395997,1642.9573521676
B2_UW52,bluebells,1893.2996080424,2,9,0.0919457047,4081.3181920013,3374.8773963428002,5732.6096371586,3894.159531497,3539.5725113039002,4301.3630655766,3821.8877207786,3784.3392874475,3119.3452705913,2987.8138373432002,5465.8798099571995,9130.5606981199,3543.6803148384997,3458.2437375597997,4100.6898453569
B2_UW53,booth,1066.2518464228,1,5,0.4950501,3931.7321637819,4325.9907400252005,4186.9526049623,3798.1429603217,4557.976869970999,4833.7811880331,3399.6659379792,3339.4061529501,4601.0164382228995,3757.2249604593,3550.0086289621995,4772.362636286501,3364.4442769539,6574.535158523,3689.6595526940996
B2_UW54,bosom,1388.7044763489998,2,5,-0.6366810746,2435.6575028503,2413.4273887443,16897.0440356906,2158.0890667431,2532.8125627973,3953.7924709831,1966.4807333779002,2519.8489301612,2791.9013660455,4111.3442456372995,2874.8651017721004,9304.9831876604,1970.0124595073999,3157.933289223,2396.0625126713
B2_UW55,both,1250.7156932756,1,4,0.06682166610000001,2146.2321380226,1853.4954213047,5513.5435819143,1918.5995539992998,3522.6824101690004,5957.9440284425,5982.3260418931995,1960.3685988616,3051.6860123102,2130.9279916982,1931.9993158631,5138.9652449991,2404.587557701,2376.2157130556,1953.7275573718
B2_UW56,bother,1835.9893742714,2,6,-0.444897946,2443.6659526439003,1167.8918081377,6113.0628887301,2974.1786195606,1473.4405826485001,5330.6344970671,1070.2623361726,1520.2312358635002,1713.301893009,4695.988774017,10070.5510362446,12188.870152945201,1208.4810712405001,2289.8677635692,1445.6797593095998
B2_UW57,boulevard,1585.4632118601999,3,9,-0.2899873041,11469.5020967749,3050.8421593102003,9119.199676247199,5813.332802530799,3137.1980584552,6783.7555512638,2458.5206848172,3922.6589059133003,3183.8115692359997,2836.5302402904,4192.8873921906,4730.6073253746,2675.9093477354,2847.8393190190995,4136.9238400777
B2_UW58,boyhood,3165.3605311629,2,7,-0.310346556,5685.2863142038,3119.6574546957,19826.2556544863,5195.4390163084,12684.562501344699,8448.7647794885,4886.9637171899,3551.7893677339002,4005.9269674057,2984.2052592166997,3101.5658857496996,3562.0032457465004,2977.3380842594,4145.0568836047,2981.4834035045
B2_UW59,broil,2252.3939381268,1,5,0.0048727237,7994.398587234,2954.1959025653996,6742.3495900443,4898.0924784567,14051.283644427,3000.6099519790996,4835.5042110409,2656.4564297868,3398.2828305671,2928.1124129765003,3502.4297913299,9343.9527347439,11111.3775947621,5804.487229579,3480.2815712566
B2_UW6,roof,1066.2518464228,1,4,0.2010287918,6297.2295213,2823.8800508422996,19269.5704849525,6816.5111678515,2786.0789803371003,5601.0546369745,2774.8679884069,3119.2785236433,3793.2259465240004,2757.793713826,4405.928255007,6444.1368163218995,2780.251930516,3511.9247361341,3685.8223903594
B2_UW60,brotherhood,1842.0309608217,3,11,-0.4926621049,1777.6803697333999,1648.2593927897,18992.0310417325,6996.6062851859,1834.3517489617002,5019.4495084909995,1575.595400135,10059.7754465412,4669.594824606,2376.7949607994,2495.8047980256,6907.1040959703005,2408.5860006275,2876.1698033081,4459.0302133499
B2_UW61,buffoon,1670.2561164648998,2,7,-0.6831530001999999,2051.5834637925,2051.3735554570003,10617.0962258113,1906.4238956374,2176.9262052627,7560.5570050788,2305.3954585743,2279.7570919521,3242.8513387036,3904.2929064224,1983.1216764129001,4401.9370348261,2116.0193446426997,6053.9085709006995,1921.179196674
B2_UW62,bulge,1352.0832074987,2,5,-0.43664356369999996,3527.6045561572996,2048.5765792085,21745.5824399517,2048.2290331648,3027.4240853706,6546.4476196663,4677.729834629699,2545.2223313926,2176.8076154947,1902.1604794954,1871.3700079448001,10284.1839096634,2271.4029286042,2048.3982097288,5576.2230256611
B2_UW63,bulrush,1388.7044763489998,2,7,-0.4202262357,3339.3322155384003,1991.3705571306,29899.0796910855,14930.005896617,3506.9727965283,3052.9801949236,1989.9094953623999,2084.2314761705998,3778.6496884799,2108.3766539787,4358.5772473425,4298.9310179696,1843.4085825245002,2466.1900459155,3976.8457961328004
B2_UW64,butcher,1473.1263448633,2,7,-0.7548901018,2452.9194683220003,1277.3568590053999,7152.3243238764,3629.9603773559998,1200.9524671452,3471.8072635358003,2603.4916513594,2270.9808576073,6435.0162937657,7810.0183298411,1081.6592259633999,9531.3226253472,1166.1267655141,4346.869611727199,3358.6259074993
B2_UW65,butterflies,2662.0988158307,3,11,-0.8145363415000001,3363.3445251866997,1537.4270366989,7992.3480641262,6695.6959139839,1473.9426459334,4852.1750226014,1508.0681362210998,5099.573218162101,4896.4302941892,6199.8842987663,1870.9667680469,6673.6117588349,4371.8590686898,3082.4892966302,1848.5781365442
B2_UW66,candlelight,3767.751158822,3,11,-0.7598846108,1924.2278731131,2134.9612963775,8531.059644339699,4640.452208277899,1725.4734359385,4546.4400815645,2153.1450483489,2039.0237215665,1731.3183660489,2936.4195998698997,1562.0576892083,3287.8531395818,3396.5856340678,2466.2656387832,1646.2723896096
B2_UW67,Catholic,2219.3180353798,3,8,-0.5189158077,1012.7494842438,933.9766658123,12337.485966561499,9204.2191587285,2720.8284286555,1328.2629920099,916.6167425724001,1235.2073508911,1441.0099201045002,977.0419039899001,1919.6875437963001,12388.2318478741,982.5750762389,2465.2245153,940.4163773439
B2_UW68,celebrity,2533.3237102608,4,9,-0.5459656072,3713.9171282429998,11115.4098886937,14800.3987997175,7047.4792946274,2083.057859871,3377.3826547245003,1712.6941402695002,2900.72205731,3782.538910286,6499.9494609877,2398.1658182769,12236.696608039,6372.9186226251,4795.956979444,1753.5046874298998
B2_UW69,chide,2317.9521011663,2,5,-0.4552709513,1006.9726651649,1179.0403164097,3501.0242184432,3630.0948077653998,2291.5250795224,6326.9519512234,755.7113574086,1638.5704604924,1727.8748644574,1110.1988116706,1819.3873660873999,2703.8822525248997,813.4194038392999,1141.2308049107,1938.0632819636999
B2_UW7,schoolyard,1581.029468314,2,10,-0.4201472082,5759.5941441204,2619.9097509333,6792.199413734499,8460.2856005084,3185.8615997438,6753.250059197199,5137.5295370407,5264.7150463909,3088.5172650607,4602.0767162802,3092.4799827417,7313.298941763001,2835.5598069964003,4899.0677889499,2739.340906938
B2_UW70,coherent,3020.4039447283003,3,8,-0.3519669868,2292.5020988841,6526.201459764399,31505.226840223302,8452.2310745246,2225.4915820226,3926.73977076,2121.2223069629,3204.8156787473,2328.8080617739997,2509.4944017342,2720.2402034501997,3223.4685199754,2298.299500506,2500.7480745169,2128.8200161907002
B2_UW71,coil,2252.3939381268,1,4,-0.2185385932,1590.5245982006,1666.7654379441,17610.0806250637,1492.4489114285998,6342.2434601818995,2464.9394775033998,6067.6985382062,1894.9373518154,2978.6487350538,2280.6535317293,1644.7485849457,5182.5202409181,1454.3166282097,1687.3713618718,4691.0783597661
