File,Word,Sum_Dist,Syllables,Length,Correlation,M05,M14,F03,M07,M08,M01,M10,M11,F04,M04,F05,M12,M16,F02,M09
B2_CW74,number,1584.982327291,2,6,0.8076883409,40,50,25,40,66.6666666667,16.6666666667,57.1428571429,22.2222222222,54.5454545455,22.2222222222,76.9230769231,0,0,20,72.7272727273
B2_CW78,people,3503.7034130225,2,6,0.5930036157,33.3333333333,36.3636363636,0,66.6666666667,40,28.5714285714,50,16.6666666667,36.3636363636,0,44.4444444444,25,36.3636363636,22.2222222222,66.6666666667
B2_CW82,water,1612.700935298,2,5,0.6363380713,40,57.1428571429,0,0,40,46.1538461538,90.9090909091,54.5454545455,0,28.5714285714,44.4444444444,0,36.3636363636,44.4444444444,72.7272727273
B2_D0,Zero,3418.3557440052,2,4,0.5969990807,25,50,0,33.3333333333,36.3636363636,11.1111111111,57.1428571429,0,33.3333333333,28.5714285714,40,0,40,44.4444444444,33.3333333333
B2_D7,Seven,2490.7268630229,2,5,0.237675819,40,40,0,25,0,22.2222222222,0,25,25,25,60,0,22.2222222222,26.6666666667,12.5
B2_LB,Bravo,2254.6179654904,2,5,0.6869635686,22.2222222222,54.5454545455,0,0,66.6666666667,0,40,25,40,25,30.7692307692,28.5714285714,28.5714285714,20,22.2222222222
B2_LC,Charlie,2615.2583505706,2,7,0.6046843185,22.2222222222,30.7692307692,25,0,42.8571428571,22.2222222222,66.6666666667,16.6666666667,54.5454545455,22.2222222222,36.3636363636,0,22.2222222222,0,18.1818181818
B2_LD,Delta,2490.7268630229,2,5,0.3222288663,18.1818181818,30.7692307692,28.5714285714,18.1818181818,16.6666666667,20,54.5454545455,22.2222222222,22.2222222222,44.4444444444,60,22.2222222222,0,30.7692307692,40
B2_LF,Foxtrot,1538.412493449,2,7,0.1645151214,0,0,0,0,23.5294117647,13.3333333333,16.6666666667,15.3846153846,0,18.1818181818,26.6666666667,0,40,33.3333333333,15.3846153846
B2_LH,Hotel,1936.7550507472,2,5,0.4359033125,36.3636363636,40,28.5714285714,25,54.5454545455,40,54.5454545455,36.3636363636,44.4444444444,0,18.1818181818,20,30.7692307692,44.4444444444,18.1818181818
B2_LJ,Juliet,2966.3476349013,2,6,0.8077124254,16.6666666667,18.1818181818,0,0,50,13.3333333333,54.5454545455,16.6666666667,18.1818181818,0,26.6666666667,0,16.6666666667,15.3846153846,22.2222222222
B2_LK,Kilo,3418.3557440052,2,4,-0.1031647425,0,0,0,28.5714285714,33.3333333333,22.2222222222,0,0,0,0,0,0,50,14.2857142857,0
B2_LL,Lima,3503.7034130225,2,4,0.6077783148,36.3636363636,28.5714285714,0,16.6666666667,50,33.3333333333,44.4444444444,0,20,0,44.4444444444,0,0,0,0
B2_LP,Papa,1735.1712289603,2,4,0.68995798,50,33.3333333333,0,0,28.5714285714,0,33.3333333333,0,0,0,50,0,28.5714285714,25,25
B2_LQ,Quebec,1952.6246298836,2,6,0.368331252,50,0,0,0,33.3333333333,0,15.3846153846,36.3636363636,16.6666666667,25,18.1818181818,16.6666666667,0,0,36.3636363636
B2_LR,Romeo,4091.7404192027,2,5,0.0537373435,60,28.5714285714,57.1428571429,28.5714285714,54.5454545455,54.5454545455,40,50,0,28.5714285714,36.3636363636,0,50,28.5714285714,18.1818181818
B2_LS,Sierra,3522.1991599923,2,6,0.7662458372,50,40,28.5714285714,0,66.6666666667,20,44.4444444444,40,22.2222222222,0,54.5454545455,25,44.4444444444,13.3333333333,44.4444444444
B2_LT,Tango,3298.4458846358,2,5,0.7134404053,14.2857142857,50,0,22.2222222222,80,26.6666666667,80,60,46.1538461538,0,50,28.5714285714,57.1428571429,40,25
B2_LU,Uniform,1589.4857219331,2,7,0.4791999567,0,46.1538461538,0,22.2222222222,57.1428571429,22.2222222222,53.3333333333,18.1818181818,15.3846153846,22.2222222222,15.3846153846,25,40,26.6666666667,28.5714285714
B2_LV,Victor,2735.0211701682,2,6,0.3680321405,20,15.3846153846,0,0,46.1538461538,14.2857142857,28.5714285714,18.1818181818,33.3333333333,44.4444444444,26.6666666667,0,0,30.7692307692,18.1818181818
B2_LW,Whiskey,2378.6186102087,2,7,0.611944432,28.5714285714,20,16.6666666667,0,33.3333333333,25,50,20,16.6666666667,28.5714285714,33.3333333333,0,12.5,18.1818181818,54.5454545455
B2_LY,Yankee,2482.953964958,2,6,0.5386941774,50,44.4444444444,22.2222222222,0,54.5454545455,25,36.3636363636,22.2222222222,44.4444444444,40,33.3333333333,25,22.2222222222,36.3636363636,54.5454545455
B2_LZ,Zulu,1066.2518464228,2,4,0.6011950183,0,25,0,0,20,0,0,0,0,0,18.1818181818,0,0,0,0
B2_UW10,sugar,1473.1263448633,2,5,0.6537465634,20,14.2857142857,0,0,50,13.3333333333,57.1428571429,0,0,0,46.1538461538,0,28.5714285714,44.4444444444,46.1538461538
B2_UW14,voyage,3109.1155965433,2,6,0.3415195128,40,28.5714285714,0,25,30.7692307692,30.7692307692,28.5714285714,22.2222222222,25,22.2222222222,40,28.5714285714,44.4444444444,25,18.1818181818
B2_UW18,absorb,1557.1441740428,2,6,0.7586818074,36.3636363636,54.5454545455,0,18.1818181818,53.3333333333,36.3636363636,83.3333333333,33.3333333333,33.3333333333,0,57.1428571429,25,46.1538461538,46.1538461538,30.7692307692
B2_UW24,aloft,1557.1441740428,2,5,-0.0837734242,25,22.2222222222,33.3333333333,36.3636363636,44.4444444444,28.5714285714,28.5714285714,22.2222222222,28.5714285714,18.1818181818,22.2222222222,33.3333333333,33.3333333333,37.5,28.5714285714
B2_UW25,aloof,1670.2561164649,2,5,-0.1311796682,0,20,25,33.3333333333,22.2222222222,50,18.1818181818,0,0,0,36.3636363636,28.5714285714,40,44.4444444444,33.3333333333
B2_UW26,although,1582.8533674115,2,8,0.4367829287,33.3333333333,36.3636363636,0,30.7692307692,33.3333333333,40,36.3636363636,36.3636363636,50,0,57.1428571429,40,33.3333333333,66.6666666667,42.8571428571
B2_UW33,approach,1882.1140863805,2,8,0.6116230276,46.1538461538,8.6956521739,20,15.3846153846,75,26.6666666667,75,30.7692307692,40,16.6666666667,66.6666666667,16.6666666667,30.7692307692,40,25
B2_UW46,Bengal,2490.7268630229,2,6,0.7860549749,8.3333333333,40,0,0,30.7692307692,20,46.1538461538,40,54.5454545455,0,46.1538461538,0,15.3846153846,36.3636363636,50
B2_UW47,bequeath,2378.6186102087,2,8,0.4515875028,33.3333333333,35.2941176471,20,18.1818181818,16.6666666667,25,15.3846153846,25,16.6666666667,0,33.3333333333,14.2857142857,13.3333333333,18.1818181818,16.6666666667
B2_UW48,betook,2576.2247981096,2,6,0.5079976402,25,33.3333333333,0,20,61.5384615385,20,0,33.3333333333,20,25,61.5384615385,20,0,18.1818181818,30.7692307692
B2_UW49,betroth,3139.4657200608,2,7,0.5301570447,33.3333333333,36.3636363636,22.2222222222,18.1818181818,42.8571428571,24,50,18.1818181818,36.3636363636,0,18.6046511628,18.1818181818,57.1428571429,20,26.6666666667
B2_UW50,blithe,2317.9521011663,2,6,0.3949405345,22.2222222222,20,0,22.2222222222,25,25,18.1818181818,20,44.4444444444,25,22.2222222222,0,0,14.2857142857,25
B2_UW51,bloodshed,1952.6246298836,2,9,0.738760321,31.5789473684,40,18.1818181818,30.7692307692,37.5,16.6666666667,40,30.7692307692,40,11.1111111111,75,15.3846153846,46.1538461538,35.2941176471,33.3333333333
B2_UW52,bluebells,1893.2996080424,2,9,0.8256102242,15.3846153846,33.3333333333,18.1818181818,15.3846153846,73.6842105263,11.1111111111,70.5882352941,28.5714285714,15.3846153846,0,62.5,0,15.3846153846,35.2941176471,47.0588235294
B2_UW54,bosom,1388.704476349,2,5,0.1274274894,0,60,28.5714285714,66.6666666667,40,33.3333333333,18.1818181818,0,40,22.2222222222,54.5454545455,33.3333333333,40,22.2222222222,30.7692307692
B2_UW56,bother,1835.9893742714,2,6,0.4491027698,30.7692307692,50,44.4444444444,60,61.5384615385,18.1818181818,54.5454545455,22.2222222222,46.1538461538,20,20,25,36.3636363636,22.2222222222,54.5454545455
B2_UW58,boyhood,3165.3605311629,2,7,0.2617268933,28.5714285714,33.3333333333,44.4444444444,20,50,22.2222222222,22.2222222222,20,15.3846153846,33.3333333333,42.8571428571,25,42.8571428571,16.6666666667,42.8571428571
B2_UW61,buffoon,1670.2561164649,2,7,0.5338227712,50,33.3333333333,0,40,30.7692307692,22.2222222222,76.9230769231,22.2222222222,54.5454545455,46.1538461538,57.1428571429,0,16.6666666667,18.1818181818,22.2222222222
B2_UW62,bulge,1352.0832074987,2,5,0.7967803739,28.5714285714,22.2222222222,0,0,36.3636363636,0,50,57.1428571429,0,0,44.4444444444,0,0,0,44.4444444444
B2_UW63,bulrush,1388.704476349,2,7,0.8197174224,40,40,20,15.3846153846,28.5714285714,0,36.3636363636,18.1818181818,22.2222222222,0,47.0588235294,0,0,18.1818181818,33.3333333333
B2_UW64,butcher,1473.1263448633,2,7,0.4777897397,26.6666666667,42.8571428571,22.2222222222,54.5454545455,28.5714285714,15.3846153846,28.5714285714,33.3333333333,14.2857142857,20,42.8571428571,0,0,0,30
B2_UW69,chide,2317.9521011663,2,5,0.6268958094,20,25,0,0,54.5454545455,10,75,0,15.3846153846,25,72.7272727273,0,57.1428571429,54.5454545455,60
B2_UW7,schoolyard,1581.029468314,2,10,0.6534707146,15.3846153846,28.5714285714,28.5714285714,30.7692307692,47.0588235294,33.3333333333,63.6363636364,30.7692307692,26.6666666667,0,60,14.2857142857,26.6666666667,30.7692307692,26.6666666667
B2_UW75,digest,2598.3696469797,2,6,0.4426891351,14.2857142857,20,28.5714285714,0,40,40,83.3333333333,20,0,0,54.5454545455,25,33.3333333333,15.3846153846,20
B2_UW78,dowry,3111.0677454043,2,5,0.71948038,20,54.5454545455,0,25,54.5454545455,18.1818181818,15.3846153846,0,28.5714285714,0,60,0,25,36.3636363636,66.6666666667
B2_UW80,Emilio,4143.0587279471,2,6,0.1969775935,28.5714285714,26.6666666667,25,40,46.1538461538,18.1818181818,26.6666666667,20,28.5714285714,22.2222222222,40,22.2222222222,36.3636363636,14.2857142857,0
B2_UW83,plane,2216.205902733,2,5,0.3695219335,57.1428571429,0,25,0,28.5714285714,25,46.1538461538,25,44.4444444444,0,72.7272727273,28.5714285714,0,40,22.2222222222
B2_UW84,swimming,2078.3370756449,2,8,0.6665767453,42.8571428571,0,0,20,44.4444444444,0,42.8571428571,36.3636363636,26.6666666667,22.2222222222,62.5,0,40,0,42.8571428571
B2_UW85,watches,2317.9521011663,2,7,0.6247595528,33.3333333333,50,20,0,53.3333333333,40,42.8571428571,54.5454545455,33.3333333333,30.7692307692,40,0,36.3636363636,46.1538461538,42.8571428571
B2_UW89,rabbit,2791.4528155934,2,6,0.6718987555,0,36.3636363636,0,0,36.3636363636,15.3846153846,66.6666666667,18.1818181818,15.3846153846,25,26.6666666667,0,0,13.3333333333,71.4285714286
B2_UW9,skyward,2974.6361956897,2,7,0.7675961677,18.1818181818,40,0,33.3333333333,47.0588235294,16.6666666667,42.8571428571,22.2222222222,16.6666666667,18.1818181818,58.8235294118,0,18.1818181818,0,20
B2_UW90,carrot,2791.4528155934,2,6,0.579881509,25,36.3636363636,0,0,15.3846153846,18.1818181818,66.6666666667,0,22.2222222222,25,60,18.1818181818,25,0,22.2222222222
B2_UW92,fishing,2078.3370756449,2,7,0.8220050924,36.3636363636,83.3333333333,0,20,46.1538461538,12.5,61.5384615385,0,22.2222222222,0,47.0588235294,0,22.2222222222,33.3333333333,66.6666666667
B2_UW94,feather,2323.3551533374,2,7,0.752012628,66.6666666667,60,22.2222222222,0,57.1428571429,37.5,80,46.1538461538,54.5454545455,44.4444444444,66.6666666667,0,50,15.3846153846,50
B2_UW95,pencil,2490.7268630229,2,6,0.1777453674,54.5454545455,20,0,20,33.3333333333,22.2222222222,18.1818181818,0,15.3846153846,25,20,0,18.1818181818,18.1818181818,0
B2_UW96,bathtub,2791.4528155934,2,7,0.6852474236,28.5714285714,33.3333333333,0,0,30,33.3333333333,50,30.7692307692,33.3333333333,0,33.3333333333,0,42.8571428571,16.6666666667,16.6666666667
B2_UW99,finger,2735.0211701682,2,6,0.5575738879,18.1818181818,60,25,22.2222222222,36.3636363636,22.2222222222,61.5384615385,22.2222222222,66.6666666667,25,46.1538461538,0,54.5454545455,42.8571428571,25
B3_C1,Command,2104.8972615652,2,7,0.4327950456,37.5,40,25,46.1538461538,37.5,46.1538461538,54.5454545455,20,60,25,85.7142857143,44.4444444444,0,25,46.1538461538
B3_C13,Paste,2216.205902733,2,5,0.6956061617,25,25,0,28.5714285714,50,28.5714285714,50,40,66.6666666667,0,50,0,20,28.5714285714,20
B3_C15,Copy,2615.2583505706,2,4,-0.1493722945,0,0,0,50,0,25,44.4444444444,0,28.5714285714,25,44.4444444444,28.5714285714,33.3333333333,28.5714285714,0
B3_C17,Downward,2161.4146759446,2,8,0.8642289992,18.1818181818,46.1538461538,0,0,37.5,5.4794520548,50,16.6666666667,20,20,61.5384615385,0,30.7692307692,16.6666666667,46.1538461538
B3_C6,Escape,2225.6598505305,2,6,0.6288179309,20,30.7692307692,0,18.1818181818,40,44.4444444444,50,22.2222222222,40,25,61.5384615385,20,50,20,50
B3_C8,Control,1882.1140863805,2,7,0.536695621,36.3636363636,0,0,28.5714285714,50,25,50,18.1818181818,20,22.2222222222,53.3333333333,20,25,22.2222222222,40
B3_CW15,are,1538.412493449,2,3,0.582211392,33.3333333333,80,0,33.3333333333,85.7142857143,22.2222222222,66.6666666667,40,66.6666666667,40,80,40,0,28.5714285714,0
B3_CW34,were,1458.1896310151,2,4,0.3449507709,0,50,0,0,88.8888888889,36.3636363636,25,28.5714285714,44.4444444444,85.7142857143,44.4444444444,33.3333333333,40,0,100
B3_CW40,there,1890.185440638,2,5,0.7001664212,0,90.9090909091,0,50,80,12.5,100,0,83.3333333333,0,83.3333333333,28.5714285714,88.8888888889,50,72.7272727273
B3_CW41,use,1066.2518464228,2,3,0.3478404725,0,57.1428571429,0,50,22.2222222222,0,40,40,28.5714285714,40,57.1428571429,0,40,80,40
B3_CW52,other,1584.982327291,2,5,0.7533382343,25,72.7272727273,33.3333333333,50,72.7272727273,21.0526315789,83.3333333333,44.4444444444,14.2857142857,28.5714285714,66.6666666667,28.5714285714,50,25,88.8888888889
B3_CW53,about,1914.7954919749,2,5,0.6211348508,44.4444444444,33.3333333333,28.5714285714,20,30.7692307692,28.5714285714,50,33.3333333333,22.2222222222,0,66.6666666667,25,0,40,75
B3_CW55,many,2464.7922627347,2,4,0.8176774605,57.1428571429,100,0,0,88.8888888889,14.8148148148,66.6666666667,57.1428571429,57.1428571429,20,75,28.5714285714,0,40,40
B3_CW58,these,2347.0509155108,2,5,0.7437509064,57.1428571429,28.5714285714,0,28.5714285714,88.8888888889,0,66.6666666667,57.1428571429,50,25,75,25,57.1428571429,28.5714285714,33.3333333333
B3_CW66,into,3418.3557440052,2,4,0.2123991813,36.3636363636,0,0,18.1818181818,66.6666666667,44.4444444444,40,33.3333333333,40,57.1428571429,25,0,50,0,28.5714285714
B3_CW71,write,2317.9521011663,2,5,0.5864903145,57.1428571429,50,0,50,30.7692307692,25,50,25,60,0,33.3333333333,0,44.4444444444,28.5714285714,25
B3_CW74,number,1584.982327291,2,6,0.3998776974,40,54.5454545455,66.6666666667,0,46.1538461538,33.3333333333,46.1538461538,18.1818181818,72.7272727273,44.4444444444,71.4285714286,0,30.7692307692,0,33.3333333333
B3_CW78,people,3503.7034130225,2,6,0.5710627304,36.3636363636,40,0,50,36.3636363636,33.3333333333,54.5454545455,20,36.3636363636,0,36.3636363636,25,60,28.5714285714,50
B3_CW82,water,1612.700935298,2,5,0.4272946967,60,25,33.3333333333,22.2222222222,26.6666666667,60,90.9090909091,28.5714285714,36.3636363636,50,90.9090909091,0,25,50,75
B3_D0,Zero,3418.3557440052,2,4,0.6590372438,50,40,28.5714285714,28.5714285714,66.6666666667,0,50,0,25,0,50,0,33.3333333333,44.4444444444,28.5714285714
B3_D7,Seven,2490.7268630229,2,5,0.5981137128,20,0,0,0,25,0,40,33.3333333333,25,0,40,0,60,18.1818181818,50
B3_LB,Bravo,2254.6179654904,2,5,0.5308262879,28.5714285714,40,0,28.5714285714,30.7692307692,25,36.3636363636,28.5714285714,30.7692307692,0,16.6666666667,33.3333333333,25,18.1818181818,22.2222222222
B3_LC,Charlie,2615.2583505706,2,7,0.5344731862,33.3333333333,46.1538461538,25,22.2222222222,30.7692307692,25,66.6666666667,22.2222222222,16.6666666667,20,57.1428571429,22.2222222222,0,50,33.3333333333
B3_LD,Delta,2490.7268630229,2,5,0.5452545258,25,60,28.5714285714,33.3333333333,50,0,46.1538461538,22.2222222222,53.3333333333,0,33.3333333333,22.2222222222,25,20,0
B3_LF,Foxtrot,1538.412493449,2,7,0.2237129665,0,0,0,18.1818181818,25,0,30.7692307692,0,0,0,28.5714285714,36.3636363636,46.1538461538,0,18.1818181818
B3_LH,Hotel,1936.7550507472,2,5,0.2899257284,40,44.4444444444,40,40,61.5384615385,36.3636363636,36.3636363636,22.2222222222,16.6666666667,25,36.3636363636,22.2222222222,44.4444444444,22.2222222222,22.2222222222
B3_LJ,Juliet,2966.3476349013,2,6,0.3852746997,16.6666666667,18.1818181818,20,25,15.3846153846,0,20,33.3333333333,28.5714285714,22.2222222222,18.1818181818,0,18.1818181818,15.3846153846,33.3333333333
B3_LK,Kilo,3418.3557440052,2,4,-0.0107485333,44.4444444444,0,0,33.3333333333,33.3333333333,33.3333333333,0,0,20,0,0,0,0,0,0
B3_LL,Lima,3503.7034130225,2,4,0.4010286754,25,85.7142857143,33.3333333333,0,44.4444444444,0,22.2222222222,0,28.5714285714,40,50,0,0,16.6666666667,0
B3_LP,Papa,1735.1712289603,2,4,0.5238922848,66.6666666667,57.1428571429,0,40,15.3846153846,18.1818181818,50,28.5714285714,50,0,57.1428571429,0,0,66.6666666667,25
B3_LQ,Quebec,1952.6246298836,2,6,-0.0704920227,30.7692307692,0,25,40,0,18.1818181818,33.3333333333,36.3636363636,16.6666666667,0,15.3846153846,0,0,28.5714285714,0
B3_LR,Romeo,4091.7404192027,2,5,0.4418454132,66.6666666667,18.1818181818,28.5714285714,40,54.5454545455,0,60,50,40,33.3333333333,40,28.5714285714,54.5454545455,54.5454545455,60
B3_LS,Sierra,3522.1991599923,2,6,0.6218736703,33.3333333333,40,36.3636363636,22.2222222222,66.6666666667,25,44.4444444444,22.2222222222,40,22.2222222222,25,0,25,13.3333333333,33.3333333333
B3_LT,Tango,3298.4458846358,2,5,0.7749315745,22.2222222222,25,20,22.2222222222,80,30,72.7272727273,36.3636363636,16.6666666667,0,54.5454545455,0,44.4444444444,18.1818181818,66.6666666667
B3_LU,Uniform,1589.4857219331,2,7,0.3688693551,28.5714285714,18.1818181818,20,20,46.1538461538,0,40,18.1818181818,15.3846153846,22.2222222222,15.3846153846,20,30,44.4444444444,40
B3_LV,Victor,2735.0211701682,2,6,0.4224041069,18.1818181818,0,0,20,42.8571428571,12.5,30.7692307692,36.3636363636,40,20,30.7692307692,22.2222222222,20,16.6666666667,20
B3_LW,Whiskey,2378.6186102087,2,7,0.4011253709,18.1818181818,20,25,18.1818181818,16.6666666667,0,46.1538461538,36.3636363636,36.3636363636,20,16.6666666667,0,0,36.3636363636,33.3333333333
B3_LY,Yankee,2482.953964958,2,6,0.5824222695,46.1538461538,22.2222222222,0,40,50,44.4444444444,36.3636363636,40,40,0,72.7272727273,28.5714285714,20,40,40
B3_LZ,Zulu,1066.2518464228,2,4,0.2966450963,0,0,0,0,44.4444444444,0,0,0,28.5714285714,0,0,0,20,0,0
B3_UW10,Iroquois,4201.2483450214,2,8,0.3273946065,22.2222222222,30.7692307692,22.2222222222,11.7647058824,14.2857142857,30.7692307692,33.3333333333,15.3846153846,37.5,12.5,30.7692307692,18.1818181818,25,0,12.5
B3_UW12,joyful,3109.1155965433,2,6,0.746002103,33.3333333333,40,25,18.1818181818,61.5384615385,20,50,33.3333333333,15.3846153846,0,54.5454545455,28.5714285714,14.2857142857,36.3636363636,33.3333333333
B3_UW13,juries,2422.7794143231,2,6,0.7493747467,13.3333333333,50,0,44.4444444444,61.5384615385,13.3333333333,66.6666666667,44.4444444444,50,33.3333333333,33.3333333333,0,40,18.1818181818,60
B3_UW14,lawyer,1612.700935298,2,6,0.6324952739,18.1818181818,40,0,30.7692307692,50,28.5714285714,66.6666666667,25,25,50,66.6666666667,0,0,36.3636363636,66.6666666667
B3_UW2,exploit,3756.5395193269,2,7,0.548252836,17.6470588235,30.7692307692,0,36.3636363636,33.3333333333,14.2857142857,61.5384615385,16.6666666667,18.1818181818,18.1818181818,15.3846153846,20,18.1818181818,26.6666666667,46.1538461538
B3_UW20,output,1904.3660424139,2,6,0.5817105573,22.2222222222,18.1818181818,0,15.3846153846,33.3333333333,13.3333333333,72.7272727273,20,33.3333333333,18.1818181818,36.3636363636,28.5714285714,18.1818181818,15.3846153846,20
B3_UW26,resound,3789.8503215973,2,7,0.5585579981,30.7692307692,18.1818181818,25,18.1818181818,46.1538461538,28.5714285714,33.3333333333,18.1818181818,36.3636363636,20,92.3076923077,22.2222222222,18.1818181818,30.7692307692,60
B3_UW27,reward,3707.8319412456,2,6,0.5469654462,0,0,0,0,80,20,76.9230769231,44.4444444444,33.3333333333,50,83.3333333333,28.5714285714,20,18.1818181818,61.5384615385
B3_UW28,righteous,3174.6737595828,2,9,0.6499370542,14.2857142857,47.0588235294,18.1818181818,25,40,25,50,42.8571428571,14.2857142857,0,23.5294117647,18.1818181818,25,40,52.6315789474
B3_UW29,Sawyer,1612.700935298,2,6,0.2489851599,20,20,0,25,23.0769230769,22.2222222222,54.5454545455,40,20,16.6666666667,12.3076923077,50,22.2222222222,0,33.3333333333
B3_UW30,scullion,1352.0832074987,2,8,0.8353078787,26.6666666667,53.3333333333,0,36.3636363636,40,11.7647058824,50,18.1818181818,42.8571428571,13.3333333333,61.5384615385,20,14.2857142857,0,53.3333333333
B3_UW32,stringy,2378.6186102087,2,7,0.3363473459,0,0,40,22.2222222222,28.5714285714,0,46.1538461538,0,33.3333333333,0,70.5882352941,22.2222222222,33.3333333333,33.3333333333,36.3636363636
B3_UW35,thine,2317.9521011663,2,5,0.508969544,0,28.5714285714,0,57.1428571429,50,36.3636363636,50,60,50,22.2222222222,66.6666666667,28.5714285714,0,20,50
B3_UW40,without,3223.830232327,2,7,0.6977726376,33.3333333333,46.1538461538,0,16.6666666667,30.7692307692,26.6666666667,42.8571428571,50,16.6666666667,36.3636363636,46.1538461538,0,36.3636363636,18.1818181818,54.5454545455
B3_UW6,greyhound,3361.6990594152,2,9,0.7665057856,40,42.8571428571,0,30.7692307692,35.2941176471,15.3846153846,37.5,18.1818181818,50,18.1818181818,73.6842105263,0,16.6666666667,37.5,50
B3_UW60,browbeat,3111.0677454043,2,8,0.6593848971,37.5,15.3846153846,20,28.5714285714,63.1578947368,28.5714285714,52.6315789474,36.3636363636,46.1538461538,36.3636363636,70.5882352941,20,37.5,28.5714285714,80
B3_UW62,choking,2163.6822863117,2,7,0.5444636715,35.2941176471,16.6666666667,16.6666666667,0,35.2941176471,12.5,62.5,33.3333333333,22.2222222222,0,100,25,66.6666666667,0,13.3333333333
B3_UW66,cushy,2422.7794143231,2,5,0.7112246187,44.4444444444,50,50,0,26.6666666667,0,53.3333333333,22.2222222222,44.4444444444,0,66.6666666667,0,22.2222222222,28.5714285714,60
B3_UW67,dodgers,1835.9893742714,2,7,0.7464454967,15.3846153846,50,22.2222222222,30.7692307692,62.5,18.1818181818,61.5384615385,50,36.3636363636,18.1818181818,46.1538461538,22.2222222222,0,33.3333333333,42.8571428571
B3_UW7,hanger,2622.8690243514,2,6,0.7597882292,50,66.6666666667,0,22.2222222222,92.3076923077,30.7692307692,60,20,80,25,76.9230769231,0,50,20,25
B3_UW70,fathom,2791.4528155934,2,6,0.4184227576,60,80,28.5714285714,30.7692307692,19.0476190476,11.1111111111,26.6666666667,22.2222222222,60,44.4444444444,54.5454545455,0,60,16.6666666667,40
B3_UW74,Judith,2104.4088673016,2,6,0.330648006,40,22.2222222222,0,18.1818181818,0,0,0,20,16.6666666667,0,19.0476190476,0,18.1818181818,20,18.1818181818
B3_UW77,nausea,3708.6988169574,2,6,0.6523335028,61.5384615385,40,28.5714285714,33.3333333333,60,40,42.8571428571,14.2857142857,50,15.3846153846,60,25,42.8571428571,40,60
B3_UW78,newfound,1946.9830172789,2,8,0.691634994,20,80,0,28.5714285714,62.5,40,37.5,33.3333333333,36.3636363636,0,61.5384615385,40,16.6666666667,50,57.1428571429
B3_UW79,powwow,2636.2731403437,2,6,0.3210658878,25,46.1538461538,0,54.5454545455,36.3636363636,28.5714285714,40,25,20,25,40,50,44.4444444444,28.5714285714,46.1538461538
B3_UW8,Heyward,2872.8899972564,2,7,0.6702422239,36.3636363636,33.3333333333,0,25,42.8571428571,36.3636363636,33.3333333333,22.2222222222,50,20,71.4285714286,0,22.2222222222,22.2222222222,25
B3_UW82,soothing,2104.4088673016,2,8,0.5608323177,33.3333333333,42.8571428571,0,16.6666666667,61.5384615385,18.1818181818,61.5384615385,16.6666666667,40,22.2222222222,57.1428571429,33.3333333333,20,61.5384615385,15.3846153846
B3_UW83,jumping,2208.8048659153,2,7,0.5828174218,0,26.6666666667,25,0,15.3846153846,15.3846153846,30.7692307692,0,28.5714285714,0,71.4285714286,0,18.1818181818,16.6666666667,42.8571428571
B3_UW85,flowers,2161.4146759446,2,7,0.7408864591,40,76.9230769231,0,44.4444444444,46.1538461538,25,76.9230769231,0,54.5454545455,16.6666666667,66.6666666667,20,25,18.1818181818,40
B3_UW91,balloons,1670.2561164649,2,8,0.4677217204,33.3333333333,30.7692307692,18.1818181818,0,30.7692307692,22.2222222222,50,0,36.3636363636,36.3636363636,42.8571428571,30.7692307692,22.2222222222,18.1818181818,57.1428571429
B3_UW93,glasses,2219.3180353798,2,7,0.6873922134,71.4285714286,50,0,0,61.5384615385,16.6666666667,33.3333333333,0,18.1818181818,0,66.6666666667,0,50,33.3333333333,33.3333333333
B3_UW94,slide,2317.9521011663,2,5,0.3742219166,22.2222222222,20,33.3333333333,0,60,22.2222222222,25,0,0,28.5714285714,54.5454545455,0,16.6666666667,18.1818181818,22.2222222222
B3_UW98,ahead,1952.6246298836,2,5,0.7498053423,50,60,28.5714285714,25,71.4285714286,40,90.9090909091,33.3333333333,28.5714285714,25,75,0,0,50,54.5454545455
B3_UW99,away,2326.8161792233,2,4,0.454689132,66.6666666667,50,0,0,75,33.3333333333,66.6666666667,0,33.3333333333,22.2222222222,0,0,33.3333333333,44.4444444444,25
B1_C10,Line,2317.9521011663,1,4,0.3798163069,0,33.3333333333,0,40,44.4444444444,33.3333333333,33.3333333333,0,0,28.5714285714,75,0,75,40,66.6666666667
B1_C14,Cut,1352.0832074987,1,3,-0.0435160188,0,0,0,0,28.5714285714,40,0,0,0,0,0,0,0,0,0
B1_C16,Upward,1584.982327291,1,6,0.4599804035,16.6666666667,16.6666666667,0,20,40,18.1818181818,18.1818181818,36.3636363636,20,20,42.8571428571,16.6666666667,30.7692307692,28.5714285714,16.6666666667
B1_C18,Left,1890.185440638,1,4,0.3824378222,0,0,0,20,50,22.2222222222,28.5714285714,28.5714285714,0,0,22.2222222222,0,28.5714285714,0,0
B1_C19,Right,2317.9521011663,1,5,0.7557585761,25,61.5384615385,0,0,50,0,20,0,66.6666666667,0,72.7272727273,0,20,0,25
B1_C4,Enter,2323.3551533374,1,5,0.6786530549,60,50,0,16.6666666667,33.3333333333,14.2857142857,50,0,46.1538461538,0,80,28.5714285714,44.4444444444,36.3636363636,40
